sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,24.0,0.0,9.0,0.0,0.0,1.0,1.0,9.0,0.0,7.0,1.0
1.0,55.0,0.0,1.0,0.0,0.0,2.0,32.0,1.0,0.0,1025.0,0.0
1.0,26.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,95.0,0.0
1.0,52.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,39.0,937.0,0.0
1.0,,0.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,965.0,0.0
0.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,825.0,0.0
1.0,56.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,759.0,0.0
1.0,52.0,0.0,9.0,0.0,0.0,16.0,5.0,4.0,7.0,14.0,1.0
1.0,37.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,367.0,1.0
1.0,45.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,995.0,0.0
