sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,23.0,0.0,8.0,0.0,0.0,4.0,20.0,7.0,0.0,482.0,1.0
1.0,29.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,998.0,0.0
1.0,50.0,0.0,3.0,0.0,0.0,8.0,1.0,2.0,172.0,928.0,0.0
1.0,32.0,0.0,5.0,0.0,0.0,5.0,15.0,3.0,0.0,272.0,1.0
1.0,33.0,0.0,8.0,0.0,0.0,14.0,1.0,5.0,1.0,160.0,0.0
1.0,37.0,0.0,8.0,1.0,0.0,13.0,1.0,9.0,0.0,132.0,1.0
1.0,27.0,0.0,7.0,0.0,0.0,9.0,1.0,5.0,23.0,344.0,1.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1068.0,0.0
0.0,52.0,0.0,7.0,0.0,0.0,21.0,207.0,1.0,0.0,123.0,0.0
1.0,21.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,609.0,1.0
