sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,60.0,0.0,6.0,0.0,0.0,13.0,1.0,3.0,1.0,314.0,1.0
1.0,46.0,0.0,7.0,0.0,0.0,2.0,1261.0,2.0,65.0,280.0,1.0
0.0,29.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1046.0,0.0
1.0,56.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,402.0,1.0
0.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,876.0,0.0
1.0,26.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,153.0,0.0
0.0,47.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,0.0,788.0,0.0
0.0,29.0,0.0,7.0,1.0,0.0,7.0,0.0,4.0,2.0,11.0,0.0
1.0,,2.0,10.0,1.0,0.0,9.0,1.0,6.0,55.0,1110.0,0.0
1.0,27.0,0.0,3.0,0.0,0.0,2.0,50.0,3.0,0.0,415.0,1.0
