sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,30.0,0.0,2.0,0.0,0.0,3.0,166.0,2.0,0.0,477.0,0.0
1.0,33.0,0.0,9.0,0.0,0.0,2.0,5.0,5.0,27.0,755.0,1.0
1.0,24.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,63.0,1.0
1.0,48.0,0.0,4.0,0.0,0.0,10.0,0.0,1.0,175.0,913.0,0.0
1.0,23.0,0.0,8.0,0.0,0.0,0.0,1.0,7.0,2.0,859.0,0.0
1.0,23.0,0.0,7.0,0.0,0.0,2.0,1.0,6.0,14.0,28.0,0.0
1.0,47.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0
1.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,1.0,536.0,0.0
1.0,29.0,0.0,9.0,0.0,0.0,0.0,1.0,10.0,1.0,72.0,1.0
1.0,48.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,766.0,0.0
