sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,67.0,1.0
0.0,24.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,36.0,110.0,0.0
1.0,21.0,1.0,7.0,0.0,0.0,1.0,113.0,8.0,0.0,1120.0,0.0
1.0,,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,215.0,0.0
1.0,38.0,0.0,6.0,0.0,0.0,9.0,4.0,8.0,0.0,232.0,0.0
1.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,996.0,0.0
0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,810.0,0.0
1.0,22.0,0.0,6.0,0.0,0.0,3.0,1.0,5.0,127.0,881.0,1.0
1.0,25.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,158.0,1.0
0.0,30.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,244.0,1.0
