sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,42.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1004.0,0.0
1.0,21.0,0.0,9.0,0.0,0.0,0.0,1.0,8.0,0.0,745.0,0.0
1.0,27.0,0.0,5.0,0.0,1.0,5.0,1.0,3.0,5.0,470.0,1.0
1.0,36.0,0.0,9.0,0.0,0.0,2.0,1.0,8.0,45.0,107.0,1.0
0.0,24.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,341.0,0.0
0.0,67.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,795.0,0.0
1.0,,0.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,633.0,1.0
0.0,27.0,0.0,6.0,0.0,0.0,2.0,40.0,4.0,0.0,995.0,0.0
1.0,39.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,33.0,488.0,1.0
1.0,42.0,0.0,6.0,0.0,0.0,5.0,1.0,2.0,0.0,84.0,0.0
