sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,15.0,1.0
1.0,46.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,753.0,1.0
1.0,56.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,884.0,0.0
1.0,41.0,0.0,6.0,0.0,0.0,19.0,71.0,3.0,0.0,864.0,1.0
1.0,40.0,0.0,5.0,0.0,0.0,8.0,1.0,2.0,0.0,138.0,0.0
1.0,30.0,0.0,3.0,0.0,0.0,5.0,1.0,2.0,1.0,275.0,1.0
1.0,24.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,212.0,1.0
1.0,25.0,0.0,8.0,0.0,1.0,7.0,47.0,9.0,0.0,507.0,0.0
0.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,774.0,0.0
1.0,48.0,0.0,8.0,0.0,0.0,2.0,1.0,5.0,3.0,183.0,0.0
