sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,25.0,0.0,6.0,0.0,1.0,1.0,1.0,5.0,0.0,39.0,1.0
0.0,31.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,194.0,0.0
1.0,25.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,62.0,1.0
1.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0
1.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1058.0,0.0
1.0,25.0,0.0,5.0,0.0,0.0,2.0,1.0,5.0,0.0,95.0,1.0
1.0,22.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,246.0,1.0
0.0,25.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,4.0,953.0,0.0
1.0,38.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1100.0,0.0
1.0,40.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,65.0,922.0,0.0
