sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,455.0,0.0
1.0,56.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1053.0,0.0
0.0,,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,816.0,0.0
0.0,30.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,504.0,1.0
1.0,21.0,0.0,8.0,0.0,0.0,0.0,1.0,9.0,1.0,756.0,0.0
1.0,22.0,0.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,8.0,1.0
0.0,28.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,920.0,0.0
1.0,35.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,217.0,0.0
1.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1113.0,0.0
1.0,,0.0,8.0,0.0,0.0,4.0,4200.0,4.0,0.0,43.0,0.0
