sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,855.0,0.0
1.0,20.0,1.0,8.0,0.0,0.0,1.0,189.0,10.0,0.0,268.0,1.0
1.0,40.0,0.0,3.0,0.0,0.0,4.0,72.0,4.0,0.0,877.0,0.0
1.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1140.0,0.0
1.0,45.0,0.0,7.0,0.0,0.0,17.0,1.0,5.0,46.0,49.0,1.0
1.0,27.0,0.0,7.0,0.0,1.0,8.0,1.0,4.0,0.0,20.0,0.0
1.0,22.0,0.0,9.0,0.0,0.0,1.0,1.0,9.0,0.0,126.0,0.0
1.0,36.0,0.0,7.0,0.0,0.0,9.0,42.0,3.0,0.0,665.0,0.0
1.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,357.0,1.0
1.0,30.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,0.0,374.0,1.0
