sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,23.0,0.0,6.0,0.0,4.0,4.0,1.0,4.0,0.0,128.0,1.0
1.0,36.0,0.0,5.0,0.0,0.0,6.0,1.0,5.0,83.0,1182.0,0.0
1.0,22.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,1098.0,0.0
1.0,45.0,0.0,1.0,0.0,0.0,1.0,511.0,1.0,0.0,1044.0,0.0
1.0,28.0,0.0,5.0,0.0,0.0,2.0,1.0,6.0,1.0,714.0,1.0
1.0,37.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,770.0,1.0
0.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1174.0,0.0
1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,762.0,1.0
1.0,28.0,0.0,4.0,0.0,0.0,4.0,1.0,2.0,3.0,23.0,0.0
0.0,33.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,13.0,745.0,0.0
