sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,0.0,8.0,1.0,2.0,4.0,1.0,5.0,2.0,118.0,1.0
1.0,37.0,0.0,9.0,0.0,0.0,2.0,0.0,7.0,403.0,1139.0,0.0
1.0,33.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,51.0,0.0
1.0,23.0,0.0,7.0,0.0,1.0,5.0,1.0,4.0,1.0,237.0,1.0
1.0,22.0,0.0,7.0,0.0,1.0,0.0,1.0,6.0,0.0,280.0,1.0
1.0,24.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,806.0,0.0
1.0,44.0,0.0,7.0,0.0,0.0,2.0,1.0,4.0,4.0,1161.0,0.0
1.0,26.0,0.0,4.0,0.0,0.0,4.0,72.0,6.0,0.0,624.0,0.0
0.0,26.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,958.0,0.0
1.0,29.0,0.0,6.0,0.0,0.0,2.0,1.0,5.0,1.0,531.0,0.0
