sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,30.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,77.0,1.0
1.0,26.0,0.0,6.0,1.0,0.0,3.0,369.0,7.0,0.0,791.0,0.0
1.0,26.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,383.0,0.0
1.0,37.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,0.0,869.0,0.0
1.0,25.0,0.0,5.0,0.0,0.0,4.0,170.0,8.0,0.0,933.0,0.0
1.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,496.0,0.0
0.0,48.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,624.0,1.0
1.0,25.0,1.0,7.0,1.0,0.0,2.0,1.0,6.0,49.0,172.0,1.0
1.0,57.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,889.0,1.0
1.0,46.0,0.0,5.0,0.0,0.0,2.0,55.0,2.0,0.0,982.0,0.0
