sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,806.0,0.0
1.0,32.0,0.0,9.0,0.0,0.0,7.0,0.0,9.0,37.0,154.0,1.0
1.0,21.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,192.0,1.0
0.0,35.0,0.0,5.0,0.0,0.0,1.0,30.0,2.0,0.0,905.0,0.0
1.0,37.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,126.0,1137.0,0.0
0.0,,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,892.0,0.0
0.0,,0.0,3.0,0.0,0.0,4.0,11.0,1.0,0.0,52.0,0.0
1.0,39.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,2.0,928.0,1.0
1.0,35.0,0.0,6.0,0.0,0.0,5.0,1.0,6.0,1.0,306.0,1.0
1.0,40.0,0.0,7.0,0.0,0.0,3.0,1.0,8.0,12.0,1048.0,0.0
