sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,31.0,1.0,6.0,0.0,0.0,2.0,1.0,6.0,3.0,391.0,1.0
1.0,19.0,0.0,4.0,2.0,0.0,3.0,1.0,7.0,29.0,192.0,1.0
1.0,24.0,0.0,9.0,5.0,0.0,12.0,0.0,9.0,0.0,7.0,1.0
1.0,24.0,0.0,8.0,0.0,0.0,3.0,1.0,6.0,5.0,204.0,1.0
1.0,57.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,921.0,0.0
1.0,30.0,0.0,7.0,0.0,0.0,6.0,1.0,8.0,6.0,969.0,0.0
1.0,43.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,83.0,1.0
1.0,24.0,0.0,7.0,0.0,1.0,4.0,1.0,4.0,4.0,232.0,0.0
0.0,30.0,0.0,7.0,0.0,0.0,7.0,17.0,3.0,0.0,885.0,0.0
1.0,25.0,0.0,9.0,0.0,0.0,5.0,1.0,7.0,1.0,60.0,1.0
