sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,57.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,16.0,858.0,0.0
1.0,22.0,0.0,8.0,0.0,1.0,0.0,1.0,9.0,4.0,50.0,1.0
1.0,34.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1120.0,0.0
1.0,24.0,0.0,8.0,0.0,0.0,7.0,1.0,7.0,67.0,227.0,0.0
1.0,20.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,959.0,0.0
1.0,35.0,0.0,9.0,0.0,0.0,2.0,50.0,5.0,0.0,71.0,0.0
1.0,53.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,102.0,0.0
1.0,60.0,0.0,3.0,0.0,0.0,13.0,13.0,1.0,0.0,1037.0,0.0
0.0,22.0,0.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0,770.0,0.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1117.0,0.0
