sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,21.0,0.0,7.0,0.0,0.0,3.0,1.0,6.0,9.0,35.0,1.0
1.0,31.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,16.0,1109.0,0.0
1.0,,0.0,6.0,0.0,0.0,3.0,1.0,2.0,6.0,125.0,1.0
1.0,26.0,0.0,10.0,0.0,0.0,20.0,0.0,10.0,44.0,48.0,1.0
1.0,31.0,0.0,7.0,0.0,0.0,2.0,859.0,4.0,0.0,1102.0,0.0
0.0,35.0,0.0,8.0,0.0,0.0,13.0,1.0,5.0,2.0,1115.0,0.0
1.0,,0.0,8.0,6.0,1.0,19.0,1.0,4.0,0.0,840.0,0.0
1.0,41.0,0.0,9.0,0.0,0.0,31.0,1.0,5.0,242.0,308.0,1.0
1.0,57.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1123.0,0.0
0.0,42.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,892.0,0.0
