sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,72.0,0.0,4.0,0.0,0.0,7.0,2.0,1.0,0.0,921.0,0.0
1.0,33.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,3.0,17.0,1.0
1.0,24.0,0.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,282.0,1.0
1.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,217.0,880.0,0.0
1.0,24.0,0.0,5.0,0.0,0.0,3.0,1.0,4.0,6.0,417.0,1.0
1.0,43.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1186.0,0.0
1.0,30.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,1017.0,0.0
0.0,43.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,29.0,880.0,0.0
1.0,48.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,1131.0,0.0
1.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1145.0,0.0
