sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,25.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,42.0,60.0,0.0
1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,68.0,0.0
1.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,885.0,0.0
1.0,33.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,329.0,1.0
1.0,35.0,0.0,4.0,0.0,0.0,5.0,1.0,3.0,224.0,481.0,1.0
0.0,33.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,826.0,0.0
1.0,65.0,0.0,10.0,0.0,0.0,11.0,2231.0,4.0,0.0,1094.0,0.0
1.0,59.0,0.0,1.0,0.0,0.0,1.0,25.0,1.0,0.0,918.0,0.0
0.0,37.0,0.0,5.0,0.0,0.0,4.0,1.0,3.0,0.0,813.0,0.0
0.0,,0.0,7.0,0.0,0.0,1.0,1.0,5.0,84.0,931.0,0.0
