sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,837.0,0.0
0.0,26.0,0.0,5.0,0.0,1.0,3.0,7.0,5.0,0.0,813.0,0.0
1.0,24.0,1.0,4.0,2.0,0.0,3.0,1.0,5.0,1.0,758.0,0.0
1.0,55.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0
1.0,26.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,49.0,0.0
0.0,75.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,974.0,0.0
1.0,36.0,0.0,5.0,0.0,0.0,16.0,0.0,3.0,0.0,189.0,1.0
1.0,56.0,0.0,3.0,0.0,0.0,8.0,106.0,3.0,0.0,864.0,0.0
1.0,,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,367.0,0.0
0.0,25.0,0.0,7.0,0.0,0.0,5.0,2.0,7.0,46.0,86.0,1.0
