sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,4.0,0.0,0.0,2.0,43.0,5.0,0.0,906.0,0.0
1.0,23.0,0.0,6.0,2.0,0.0,7.0,1.0,8.0,9.0,109.0,1.0
0.0,24.0,0.0,6.0,0.0,0.0,2.0,1.0,4.0,0.0,154.0,1.0
1.0,31.0,0.0,7.0,0.0,0.0,0.0,1.0,6.0,0.0,800.0,0.0
1.0,24.0,1.0,10.0,0.0,0.0,2.0,1.0,9.0,0.0,392.0,1.0
1.0,25.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,255.0,0.0
1.0,55.0,0.0,2.0,0.0,0.0,12.0,1153.0,1.0,0.0,912.0,0.0
1.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,147.0,1.0
1.0,,1.0,10.0,3.0,0.0,24.0,1.0,10.0,85.0,444.0,1.0
1.0,27.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,5.0,1079.0,0.0
