sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,53.0,0.0,1.0,0.0,0.0,1.0,82.0,1.0,0.0,1169.0,0.0
1.0,48.0,0.0,2.0,0.0,0.0,6.0,27.0,1.0,0.0,53.0,0.0
1.0,52.0,0.0,9.0,0.0,0.0,2.0,1.0,3.0,32.0,82.0,1.0
0.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1138.0,0.0
1.0,35.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,211.0,0.0
1.0,25.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,474.0,0.0
1.0,39.0,0.0,4.0,0.0,0.0,1.0,438.0,2.0,0.0,830.0,0.0
1.0,24.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,289.0,1.0
0.0,48.0,0.0,8.0,0.0,0.0,17.0,1624.0,5.0,0.0,1157.0,0.0
1.0,31.0,0.0,7.0,0.0,0.0,1.0,512.0,2.0,0.0,583.0,0.0
