sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,23.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,12.0,1.0
1.0,28.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,48.0,1071.0,0.0
0.0,,0.0,7.0,0.0,0.0,5.0,4.0,4.0,0.0,18.0,0.0
0.0,47.0,0.0,6.0,0.0,0.0,1.0,762.0,3.0,0.0,932.0,0.0
1.0,28.0,0.0,8.0,0.0,1.0,7.0,9.0,7.0,0.0,104.0,1.0
1.0,53.0,0.0,10.0,0.0,0.0,4.0,490.0,5.0,0.0,882.0,0.0
1.0,54.0,0.0,4.0,0.0,0.0,14.0,1.0,3.0,27.0,28.0,1.0
1.0,37.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,826.0,0.0
1.0,,0.0,9.0,0.0,1.0,5.0,1.0,8.0,14.0,326.0,1.0
1.0,63.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,150.0,1.0
