sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1132.0,0.0
1.0,,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,827.0,0.0
1.0,34.0,0.0,8.0,0.0,4.0,11.0,0.0,8.0,1.0,107.0,1.0
1.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,23.0,243.0,1.0
1.0,28.0,0.0,10.0,0.0,0.0,6.0,0.0,10.0,81.0,91.0,1.0
1.0,28.0,0.0,5.0,0.0,0.0,2.0,1.0,3.0,1.0,259.0,0.0
1.0,29.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,913.0,0.0
0.0,55.0,0.0,1.0,0.0,0.0,2.0,12.0,1.0,0.0,141.0,0.0
1.0,68.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,928.0,0.0
1.0,,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0
