sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,0.0,7.0,0.0,0.0,1.0,1.0,6.0,23.0,939.0,0.0
0.0,43.0,0.0,2.0,0.0,0.0,3.0,44.0,1.0,0.0,602.0,1.0
1.0,26.0,0.0,6.0,1.0,0.0,3.0,1.0,5.0,1.0,8.0,1.0
1.0,26.0,0.0,6.0,0.0,0.0,7.0,1.0,5.0,68.0,111.0,0.0
1.0,29.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,128.0,1.0
0.0,42.0,3.0,10.0,0.0,0.0,17.0,8.0,7.0,0.0,35.0,1.0
1.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,732.0,0.0
1.0,34.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,947.0,0.0
1.0,23.0,0.0,7.0,0.0,7.0,3.0,1.0,9.0,0.0,820.0,0.0
0.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1094.0,0.0
