sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,1.0,7.0,0.0,0.0,2.0,1.0,8.0,1.0,8.0,1.0
1.0,,0.0,8.0,0.0,0.0,5.0,1.0,9.0,35.0,165.0,1.0
1.0,35.0,0.0,5.0,0.0,0.0,4.0,159.0,6.0,1.0,478.0,0.0
1.0,22.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,14.0,678.0,1.0
1.0,60.0,0.0,1.0,0.0,0.0,3.0,102.0,1.0,0.0,1101.0,0.0
0.0,37.0,1.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,1080.0,0.0
0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,948.0,0.0
0.0,33.0,0.0,6.0,0.0,0.0,3.0,1.0,4.0,8.0,226.0,1.0
1.0,38.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,15.0,1.0
1.0,53.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1174.0,0.0
