sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,42.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,857.0,0.0
1.0,22.0,0.0,8.0,0.0,0.0,3.0,1.0,5.0,25.0,66.0,1.0
1.0,,0.0,6.0,0.0,0.0,0.0,1.0,8.0,1.0,1127.0,0.0
1.0,,0.0,7.0,0.0,0.0,15.0,32.0,3.0,0.0,920.0,0.0
1.0,45.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,28.0,412.0,0.0
0.0,21.0,0.0,3.0,0.0,0.0,1.0,11.0,4.0,0.0,260.0,1.0
1.0,52.0,0.0,1.0,0.0,0.0,2.0,41.0,1.0,0.0,1058.0,0.0
1.0,29.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1044.0,0.0
0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,1163.0,0.0
1.0,34.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,642.0,0.0
