sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,29.0,0.0,8.0,1.0,1.0,8.0,1.0,4.0,2.0,10.0,1.0
0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,952.0,0.0
1.0,53.0,0.0,7.0,0.0,0.0,4.0,4.0,1.0,0.0,940.0,0.0
0.0,28.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,886.0,0.0
1.0,38.0,0.0,2.0,0.0,0.0,2.0,1485.0,1.0,29.0,907.0,0.0
1.0,27.0,0.0,9.0,1.0,0.0,9.0,1.0,8.0,1.0,135.0,1.0
1.0,55.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,874.0,0.0
1.0,22.0,1.0,7.0,0.0,0.0,1.0,1.0,6.0,1.0,953.0,0.0
0.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,863.0,0.0
1.0,55.0,0.0,2.0,0.0,0.0,1.0,17.0,3.0,0.0,1052.0,0.0
