sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,50.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,1.0
0.0,39.0,0.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,324.0,1.0
0.0,26.0,0.0,8.0,0.0,0.0,4.0,1.0,4.0,0.0,350.0,1.0
1.0,56.0,0.0,7.0,0.0,0.0,4.0,1.0,4.0,16.0,1141.0,0.0
1.0,58.0,0.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,1113.0,0.0
1.0,33.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,777.0,0.0
0.0,,0.0,8.0,0.0,0.0,9.0,1.0,2.0,0.0,206.0,1.0
1.0,35.0,0.0,6.0,0.0,0.0,18.0,104.0,6.0,0.0,28.0,1.0
1.0,25.0,4.0,8.0,0.0,0.0,5.0,1.0,7.0,9.0,742.0,1.0
1.0,25.0,0.0,5.0,0.0,0.0,7.0,4.0,5.0,0.0,50.0,1.0
