sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,0.0,6.0,0.0,0.0,4.0,1.0,3.0,45.0,219.0,1.0
1.0,29.0,0.0,10.0,0.0,0.0,7.0,0.0,9.0,9.0,449.0,1.0
1.0,,0.0,6.0,0.0,0.0,1.0,1.0,5.0,29.0,145.0,1.0
1.0,60.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,924.0,0.0
1.0,27.0,0.0,7.0,0.0,0.0,2.0,1.0,6.0,0.0,61.0,1.0
1.0,41.0,2.0,7.0,0.0,0.0,16.0,1.0,5.0,0.0,349.0,1.0
1.0,22.0,0.0,6.0,0.0,1.0,1.0,1.0,7.0,0.0,82.0,0.0
1.0,28.0,0.0,7.0,0.0,0.0,3.0,0.0,8.0,0.0,966.0,0.0
1.0,33.0,0.0,6.0,0.0,0.0,13.0,1.0,4.0,0.0,564.0,0.0
1.0,28.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,124.0,170.0,0.0
