sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,35.0,0.0,6.0,0.0,0.0,5.0,1.0,7.0,1.0,141.0,1.0
1.0,25.0,0.0,9.0,1.0,0.0,11.0,1.0,8.0,6.0,142.0,1.0
1.0,61.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,421.0,1.0
1.0,53.0,0.0,6.0,0.0,0.0,1.0,246.0,2.0,0.0,488.0,1.0
0.0,27.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,777.0,1.0
0.0,52.0,0.0,1.0,0.0,0.0,1.0,28.0,1.0,0.0,1136.0,0.0
1.0,26.0,0.0,9.0,0.0,0.0,7.0,98.0,7.0,0.0,54.0,1.0
1.0,39.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,134.0,1.0
1.0,47.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,759.0,0.0
1.0,50.0,0.0,1.0,0.0,0.0,1.0,147.0,1.0,0.0,1148.0,0.0
