sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,69.0,1.0
1.0,32.0,0.0,8.0,0.0,0.0,9.0,1.0,8.0,111.0,945.0,1.0
1.0,55.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1116.0,1.0
1.0,23.0,0.0,5.0,0.0,0.0,3.0,1.0,6.0,6.0,960.0,0.0
1.0,54.0,0.0,4.0,0.0,0.0,2.0,29.0,2.0,0.0,262.0,1.0
1.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,19.0,1093.0,0.0
1.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,449.0,1.0
1.0,36.0,0.0,1.0,0.0,0.0,4.0,126.0,1.0,0.0,85.0,0.0
0.0,,0.0,7.0,0.0,0.0,5.0,1.0,3.0,1.0,1079.0,1.0
0.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,733.0,0.0
