sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,28.0,0.0,10.0,0.0,0.0,18.0,1.0,7.0,11.0,113.0,0.0
1.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1105.0,0.0
1.0,36.0,0.0,7.0,0.0,0.0,11.0,1.0,3.0,0.0,936.0,1.0
0.0,26.0,0.0,9.0,0.0,0.0,2.0,634.0,8.0,0.0,756.0,0.0
0.0,41.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1057.0,0.0
1.0,26.0,0.0,7.0,0.0,1.0,9.0,0.0,5.0,1.0,265.0,0.0
1.0,40.0,1.0,9.0,0.0,0.0,9.0,1.0,6.0,0.0,877.0,0.0
1.0,29.0,0.0,8.0,0.0,1.0,8.0,54.0,4.0,0.0,847.0,0.0
1.0,21.0,1.0,10.0,0.0,0.0,7.0,1.0,10.0,10.0,331.0,0.0
1.0,22.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,192.0,1.0
