sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,6.0,852.0,1.0
1.0,53.0,0.0,1.0,0.0,0.0,15.0,1.0,2.0,80.0,153.0,1.0
1.0,47.0,0.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,799.0,0.0
1.0,38.0,0.0,8.0,0.0,0.0,0.0,1.0,8.0,748.0,771.0,1.0
1.0,25.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,1176.0,0.0
1.0,,1.0,10.0,0.0,0.0,1.0,1.0,9.0,5.0,81.0,1.0
1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1098.0,0.0
0.0,40.0,0.0,2.0,0.0,0.0,1.0,55.0,1.0,0.0,200.0,0.0
0.0,24.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,836.0,0.0
1.0,,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,308.0,1.0
