sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,21.0,0.0,8.0,0.0,0.0,4.0,1.0,6.0,60.0,630.0,0.0
1.0,57.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,299.0,1.0
1.0,68.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,833.0,0.0
1.0,,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,746.0,0.0
1.0,,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,431.0,1.0
1.0,41.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,57.0,65.0,1.0
1.0,30.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0,1164.0,0.0
1.0,,0.0,8.0,0.0,2.0,8.0,0.0,7.0,0.0,114.0,0.0
1.0,24.0,0.0,7.0,0.0,0.0,7.0,1.0,6.0,0.0,39.0,0.0
1.0,41.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,768.0,0.0
