sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,29.0,0.0,9.0,0.0,0.0,6.0,43.0,8.0,0.0,148.0,1.0
1.0,29.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,66.0,1.0
1.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1138.0,0.0
1.0,29.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,7.0,50.0,1.0
0.0,,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,903.0,0.0
1.0,38.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1101.0,0.0
0.0,22.0,0.0,5.0,0.0,0.0,2.0,100.0,4.0,0.0,49.0,0.0
1.0,29.0,0.0,7.0,0.0,0.0,4.0,53.0,6.0,0.0,133.0,1.0
1.0,,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,356.0,1.0
1.0,26.0,0.0,5.0,0.0,0.0,7.0,1.0,5.0,0.0,144.0,1.0
