sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,32.0,0.0,4.0,0.0,0.0,2.0,232.0,4.0,0.0,938.0,0.0
0.0,41.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,970.0,0.0
0.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,793.0,0.0
1.0,44.0,0.0,7.0,0.0,0.0,24.0,31.0,3.0,0.0,53.0,0.0
1.0,52.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,25.0,43.0,1.0
1.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,1092.0,0.0
1.0,37.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,758.0,0.0
1.0,28.0,0.0,4.0,0.0,0.0,3.0,100.0,3.0,0.0,299.0,1.0
1.0,70.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,1079.0,0.0
1.0,54.0,0.0,2.0,0.0,0.0,6.0,322.0,1.0,0.0,414.0,1.0
