sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,25.0,0.0,3.0,0.0,0.0,1.0,23.0,4.0,0.0,52.0,1.0
1.0,69.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,996.0,0.0
1.0,27.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,7.0,797.0,0.0
1.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,78.0,1.0
1.0,27.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,188.0,0.0
0.0,24.0,0.0,6.0,0.0,0.0,6.0,1.0,7.0,309.0,711.0,0.0
1.0,42.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,989.0,0.0
1.0,25.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,328.0,0.0
1.0,46.0,0.0,1.0,0.0,0.0,1.0,37.0,1.0,0.0,102.0,0.0
1.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,6.0,734.0,0.0
