sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,24.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,170.0,1.0
1.0,30.0,0.0,3.0,0.0,0.0,5.0,1.0,2.0,0.0,973.0,0.0
0.0,20.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,252.0,1.0
1.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,1139.0,0.0
1.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,760.0,1.0
1.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,237.0,1.0
0.0,38.0,0.0,5.0,0.0,0.0,1.0,18.0,2.0,0.0,47.0,1.0
1.0,27.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,525.0,0.0
1.0,,0.0,4.0,0.0,0.0,0.0,1.0,6.0,1.0,45.0,1.0
1.0,24.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,141.0,1156.0,0.0
