sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,37.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,565.0,1.0
1.0,39.0,0.0,10.0,1.0,1.0,8.0,0.0,9.0,0.0,197.0,0.0
1.0,29.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,888.0,0.0
1.0,25.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,149.0,1.0
0.0,35.0,0.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,863.0,0.0
1.0,29.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,98.0,529.0,1.0
1.0,36.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,847.0,0.0
1.0,61.0,0.0,4.0,0.0,0.0,13.0,279.0,2.0,0.0,64.0,0.0
1.0,26.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,2.0,841.0,0.0
1.0,28.0,0.0,5.0,0.0,0.0,1.0,1248.0,5.0,0.0,1181.0,0.0
