sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,48.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,921.0,0.0
1.0,32.0,0.0,5.0,1.0,2.0,11.0,180.0,4.0,0.0,679.0,1.0
0.0,39.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,58.0,237.0,0.0
1.0,30.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1041.0,0.0
0.0,22.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0,815.0,0.0
1.0,20.0,0.0,6.0,0.0,0.0,2.0,0.0,7.0,58.0,130.0,1.0
1.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,3.0,10.0,1.0
1.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,897.0,0.0
1.0,49.0,0.0,1.0,0.0,0.0,2.0,40.0,1.0,0.0,893.0,1.0
1.0,50.0,0.0,1.0,0.0,0.0,2.0,32.0,1.0,0.0,830.0,0.0
