sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1168.0,0.0
1.0,19.0,1.0,10.0,2.0,0.0,3.0,200.0,9.0,0.0,412.0,1.0
1.0,24.0,2.0,8.0,0.0,0.0,7.0,1.0,7.0,2.0,31.0,1.0
1.0,39.0,0.0,1.0,0.0,0.0,1.0,100.0,1.0,0.0,921.0,0.0
1.0,21.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,935.0,0.0
1.0,28.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,36.0,124.0,0.0
1.0,34.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,0.0,1162.0,0.0
1.0,27.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,1.0,373.0,1.0
1.0,37.0,3.0,10.0,0.0,0.0,12.0,1.0,9.0,51.0,334.0,0.0
1.0,40.0,0.0,1.0,0.0,0.0,1.0,76.0,1.0,0.0,833.0,0.0
