sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,1.0,10.0,2.0,0.0,9.0,1.0,6.0,1.0,248.0,1.0
1.0,24.0,0.0,9.0,0.0,0.0,1.0,60.0,8.0,0.0,738.0,0.0
1.0,36.0,0.0,6.0,0.0,0.0,2.0,1.0,6.0,2.0,148.0,1.0
1.0,41.0,1.0,10.0,1.0,0.0,24.0,1.0,3.0,0.0,12.0,0.0
1.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,971.0,0.0
0.0,58.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,0.0
1.0,45.0,0.0,1.0,0.0,0.0,3.0,24.0,1.0,0.0,175.0,1.0
1.0,34.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,303.0,0.0
1.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1152.0,0.0
1.0,25.0,0.0,8.0,1.0,0.0,6.0,1.0,6.0,0.0,645.0,1.0
