sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,10.0,1.0,1.0,9.0,1.0,9.0,1.0,384.0,1.0
1.0,30.0,0.0,6.0,1.0,0.0,9.0,1.0,3.0,0.0,398.0,1.0
0.0,,0.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,968.0,0.0
1.0,25.0,0.0,8.0,1.0,1.0,3.0,0.0,4.0,0.0,124.0,0.0
1.0,44.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,977.0,0.0
1.0,40.0,0.0,8.0,0.0,0.0,7.0,77.0,9.0,0.0,129.0,0.0
0.0,31.0,0.0,6.0,0.0,0.0,0.0,5.0,4.0,0.0,356.0,1.0
0.0,32.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,799.0,0.0
1.0,37.0,0.0,9.0,0.0,0.0,22.0,0.0,6.0,80.0,441.0,1.0
1.0,22.0,1.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,354.0,0.0
