sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,32.0,0.0,6.0,0.0,0.0,3.0,1.0,4.0,0.0,754.0,0.0
1.0,40.0,0.0,9.0,0.0,0.0,13.0,1.0,3.0,0.0,595.0,0.0
1.0,25.0,0.0,2.0,0.0,0.0,1.0,81.0,3.0,0.0,208.0,0.0
1.0,42.0,0.0,1.0,0.0,0.0,1.0,119.0,1.0,0.0,1058.0,0.0
1.0,27.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,719.0,0.0
1.0,23.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,578.0,1.0
1.0,37.0,0.0,9.0,0.0,0.0,22.0,61.0,4.0,1.0,121.0,1.0
1.0,,0.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,139.0,1.0
1.0,38.0,0.0,7.0,0.0,0.0,2.0,66.0,4.0,0.0,43.0,0.0
1.0,52.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0,102.0,1.0
