sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1110.0,0.0
1.0,,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,594.0,0.0
1.0,30.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,170.0,0.0
1.0,29.0,1.0,9.0,0.0,0.0,3.0,1.0,6.0,0.0,503.0,1.0
0.0,53.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,10.0,246.0,0.0
1.0,21.0,0.0,9.0,1.0,0.0,1.0,1.0,8.0,0.0,374.0,1.0
1.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,846.0,0.0
0.0,27.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,351.0,1.0
0.0,65.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,767.0,0.0
0.0,59.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,785.0,0.0
