sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,33.0,88.0,0.0
1.0,24.0,0.0,8.0,1.0,1.0,3.0,0.0,5.0,0.0,245.0,0.0
1.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,844.0,0.0
1.0,,0.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,1180.0,0.0
0.0,24.0,0.0,10.0,0.0,0.0,3.0,1.0,9.0,0.0,54.0,1.0
1.0,,0.0,10.0,0.0,1.0,1.0,1.0,8.0,31.0,111.0,0.0
1.0,36.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,899.0,0.0
0.0,24.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,1071.0,0.0
1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1054.0,0.0
1.0,25.0,0.0,5.0,0.0,0.0,2.0,1.0,3.0,0.0,87.0,1.0
