sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,27.0,0.0,4.0,0.0,0.0,7.0,1.0,3.0,1.0,223.0,1.0
1.0,24.0,0.0,9.0,0.0,1.0,6.0,0.0,8.0,46.0,183.0,1.0
1.0,33.0,0.0,2.0,0.0,0.0,2.0,23.0,2.0,0.0,1087.0,0.0
1.0,44.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0,0.0,1089.0,0.0
1.0,30.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,871.0,0.0
0.0,39.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,7.0,818.0,0.0
1.0,28.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1098.0,0.0
1.0,,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,923.0,0.0
1.0,26.0,0.0,8.0,0.0,0.0,1.0,30.0,5.0,0.0,55.0,0.0
1.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,748.0,0.0
